,YAD,AECI,HST,TAL,DUK,FPC,CPLE,CPLW,EEI,FMPP,FPL,GVL,GRID,ISNE,JEA,LGEE,MISO,NSB,NYIS,NWMT,OVEC,PJM,AEC,PNM,SEC,SCEG,SC,SEPA,SOCO,SWPP,SPA,TEC,TVA,WACM,WAUW,NBSO,ERCO
2014-01-01 00:00:00,0,2746.96,0,252.1,12968.12,4401.53,7744.83,0,0,1546.54,9452.62,160.16,0,14004.73,1264.79,4246.56,80201.97,0,17928.6,0,0,91113.01,0,0,0,2655.93,3096.38,0,24240.7,30205.67,79.6,1733.23,19554.97,0,0,0,0
2014-01-01 01:00:00,0,2630.67,0,239.5,12542.49,3983.96,7609.37,0,0,1441.63,8935.5,148.44,0,13496.73,1183.68,4145.2,78163.28,0,17166.07,0,0,88757.06,0,0,0,2626.61,3046.88,0,23806.76,29248.07,79.13,1632.24,19240.72,0,0,0,0
2014-01-01 02:00:00,0,2565.35,0,230.92,12236.8,3669.97,7607.34,0,0,1355.15,8472.61,141.62,0,13245.19,1112.64,4052.19,76505.9,0,16559.73,0,0,87005.14,0,0,0,2634.77,3005.47,0,23823.42,28486.68,78.44,1547.99,18972.33,0,0,0,0
2014-01-01 03:00:00,0,2542.56,0,227.57,12210.41,3516.16,7648.43,0,0,1290.24,8067.25,138.38,0,13307.66,1077.66,3983.01,76104.38,0,16213.58,0,0,85612.91,0,0,0,2674.0,2994.96,0,24164.16,28164.84,77.94,1513.19,18958.37,0,0,0,0
2014-01-01 04:00:00,0,2583.52,0,232.27,12400.09,3427.78,7783.22,0,0,1282.82,8052.92,139.37,0,13457.25,1083.55,4053.27,76871.33,0,16295.73,0,0,85372.43,0,0,0,2742.31,3053.74,0,24526.5,28173.91,77.87,1496.39,19160.72,0,0,0,0
2014-01-01 05:00:00,0,2640.63,0,240.23,12765.49,3539.55,8053.94,0,0,1324.67,8317.85,145.62,0,13649.03,1109.22,4160.24,78500.38,0,16625.23,0,0,87061.39,0,0,0,2830.95,3127.7,0,24884.98,28564.55,78.0,1522.24,19529.71,0,0,0,0
2014-01-01 06:00:00,0,2695.94,0,249.16,13157.59,3759.77,8298.23,0,0,1370.71,8746.38,152.02,0,13876.5,1144.54,4279.59,80222.25,0,17073.12,0,0,89330.47,0,0,0,2922.41,3189.77,0,25350.06,29200.04,79.0,1578.19,19875.01,0,0,0,0
2014-01-01 07:00:00,0,2758.46,0,258.22,13615.34,4014.61,8524.88,0,0,1429.66,9210.99,158.35,0,14124.75,1203.87,4392.92,81857.11,0,17935.59,0,0,92055.05,0,0,0,3004.67,3239.87,0,26068.18,29921.64,80.29,1652.84,20212.03,0,0,0,0
2014-01-01 08:00:00,0,2819.19,0,267.61,14243.64,4276.96,8771.28,0,0,1518.62,9914.64,164.82,0,15084.02,1274.33,4511.01,83348.76,0,18749.77,0,0,95426.01,0,0,0,3133.73,3315.71,0,26641.48,30650.14,81.58,1758.02,20567.76,0,0,0,0
2014-01-01 09:00:00,0,2928.3,0,279.43,14201.02,4595.68,8809.21,0,0,1626.81,10813.7,171.53,0,15759.07,1378.48,4586.23,86220.14,0,20042.73,0,0,97957.53,0,0,0,3161.66,3318.79,0,27803.33,31793.22,83.41,1845.39,21608.56,0,0,0,0
2014-01-01 10:00:00,0,2976.91,0,294.89,13557.05,4823.39,8157.22,0,0,1705.48,11611.89,174.53,0,16105.96,1383.89,4445.65,88543.76,0,20463.0,0,0,95299.89,0,0,0,3049.47,3244.66,0,27725.36,33201.21,85.66,1882.75,21122.2,0,0,0,0
2014-01-01 11:00:00,0,2922.5,0,276.02,12773.58,4966.24,7425.95,0,0,1766.28,12239.47,180.55,0,16371.14,1387.4,4278.12,87472.05,0,20617.23,0,0,93252.44,0,0,0,2984.98,3123.78,0,26917.07,33603.28,84.97,1903.14,20029.85,0,0,0,0
2014-01-01 12:00:00,0,2850.65,0,250.84,11980.66,5077.25,6820.29,0,0,1824.24,12798.55,179.2,0,16312.39,1390.54,4171.18,86125.51,0,20626.53,0,0,92277.07,0,0,0,2917.34,2997.54,0,25955.19,33251.3,84.36,1944.41,19161.27,0,0,0,0
2014-01-01 13:00:00,0,2767.47,0,278.21,11452.6,5138.93,6345.84,0,0,1870.19,13239.15,180.97,0,16279.47,1408.08,4053.91,84901.97,0,20892.99,0,0,91350.27,0,0,0,2824.67,2870.64,0,25183.34,32753.24,83.35,1977.84,18391.05,0,0,0,0
2014-01-01 14:00:00,0,2729.54,0,244.45,11147.94,5188.93,6051.1,0,0,1907.61,13705.19,183.99,0,16389.37,1419.54,3981.25,84121.34,0,20947.57,0,0,90308.98,0,0,0,2762.83,2778.98,0,24702.31,32598.46,82.25,2013.48,17760.92,0,0,0,0
